,course,semester_code,average_grade,passed,a,b,c,d,e,f
35380,HO402113,H2015,2.6666666666666665,0,0,1,3,1,1,0
35381,HO402113,H2017,1.9166666666666667,0,0,0,3,5,4,0
35382,HO402213,H2014,0.0,4,0,0,0,0,0,0
35383,HO402213,H2015,3.1666666666666665,0,0,3,1,2,0,0
35384,HO402213,H2017,2.6666666666666665,0,0,4,3,2,3,0
35385,AR100914,H2014,1.8636363636363635,0,3,4,21,8,13,17
35386,AR100914,V2015,1.25,0,0,2,2,3,5,8
35387,AR100914,H2015,1.697674418604651,0,5,8,18,10,15,30
35388,AR100914,V2016,1.4,0,1,2,2,5,6,9
35389,AR100914,H2016,1.8214285714285714,0,4,8,19,17,10,26
35390,AR100914,S2017,0.75,0,0,0,1,2,8,9
35391,AR100914,H2017,1.4545454545454546,0,1,7,22,16,13,40
35392,AR100914,V2018,1.0454545454545454,0,0,0,3,5,4,10
35393,TN101310,V2011,2.0,0,2,1,13,8,5,8
35394,TN101310,H2011,1.6666666666666667,0,0,0,1,1,0,1
35395,TN101310,V2012,2.590909090909091,0,4,5,18,7,6,4
35396,TN101310,V2013,2.41025641025641,0,4,7,8,8,6,6
35397,TN101310,H2013,2.6,0,1,0,1,2,1,0
35398,TN101310,V2014,1.7567567567567568,0,0,3,9,11,4,10
35399,TN101310,H2014,0.75,0,0,0,1,1,4,6
35400,TN101310,V2015,1.9285714285714286,0,3,1,14,8,4,12
35401,TN101310,H2015,1.3333333333333333,0,0,0,2,2,6,2
35402,TN101310,V2016,1.4242424242424243,0,1,3,5,5,5,14
35403,TN101310,H2016,1.6,0,0,1,0,2,0,2
35404,TN101310,V2017,1.6458333333333333,0,4,4,7,7,8,18
35405,TN101310,S2017,1.3333333333333333,0,0,0,0,3,2,1
35406,TN101310,V2018,2.0784313725490198,0,4,6,10,12,8,11
35407,TN303411,H2011,3.9761904761904763,0,14,14,13,1,0,0
35408,TN303411,H2012,3.0784313725490198,0,6,14,21,4,0,6
35409,TN303411,V2013,2.625,0,0,0,5,3,0,0
35410,TN303411,H2013,3.367816091954023,0,5,46,24,6,0,6
35411,TN303411,V2014,2.25,0,1,3,2,2,0,4
35412,TN303411,H2014,3.769230769230769,0,18,37,18,1,0,4
35413,TN303411,V2015,2.857142857142857,0,1,0,3,3,0,0
35414,TN303411,H2015,3.4675324675324677,0,9,34,26,4,0,4
35415,TN303411,V2016,3.6666666666666665,0,1,0,2,0,0,0
35416,TN303411,H2016,3.311688311688312,0,4,41,19,7,0,6
35417,TN303411,S2017,2.8333333333333335,0,1,1,2,1,0,1
35418,TN303411,H2017,3.6530612244897958,0,6,26,15,0,0,2
35419,SMF2211,H2011,2.923076923076923,0,3,12,11,8,2,3
35420,SMF2211,H2012,3.236842105263158,0,6,13,8,8,1,2
35421,SMF2211,H2013,2.7777777777777777,0,4,6,25,14,3,2
35422,SMF2211,H2014,2.6,0,5,5,11,10,6,3
35423,SMF2211,H2015,2.22,0,2,5,16,14,5,8
35424,SMF2211,V2016,1.6666666666666667,0,0,0,0,2,1,0
35425,SMF2211,H2016,2.3333333333333335,0,2,10,9,15,5,7
35426,SMF2211,H2017,2.557377049180328,0,4,14,16,11,10,6
35427,GEO3061,H2008,3.2,0,0,4,0,0,0,1
35428,GEO3061,H2009,3.875,0,1,5,2,0,0,0
35429,GEO3061,H2010,2.4545454545454546,0,0,0,5,6,0,0
35430,GEO3061,H2011,3.3125,0,0,5,11,0,0,0
35431,GEO3061,H2012,4.1,0,3,16,1,0,0,0
35432,GEO3061,H2013,3.7142857142857144,0,3,4,7,0,0,0
35433,GEO3061,H2014,3.130434782608696,0,0,15,4,0,0,4
35434,GEO3061,H2015,3.25,0,1,6,5,4,0,0
35435,GEO3061,H2016,2.9166666666666665,0,0,3,6,2,1,0
35436,GEO3061,H2004,3.769230769230769,0,0,10,3,0,0,0
35437,GEO3061,H2005,3.2222222222222223,0,0,2,7,0,0,0
35438,GEO3061,H2006,3.4285714285714284,0,0,3,4,0,0,0
35439,GEO3061,H2017,3.7058823529411766,0,0,14,1,2,0,0
35440,GEO3101,V2007,4.0,0,0,6,0,0,0,0
35441,GEO3101,V2009,4.75,0,3,1,0,0,0,0
35442,GEO3101,V2011,3.7,0,3,3,2,2,0,0
35443,GEO3101,V2012,2.727272727272727,0,0,2,5,3,1,0
35444,GEO3101,H2012,3.5,0,1,4,2,0,1,0
35445,GEO3101,V2013,3.5,0,1,4,4,1,0,0
35446,GEO3101,V2014,3.4,0,3,4,4,4,0,0
35447,GEO3101,V2015,3.4,0,2,7,8,3,0,0
35448,GEO3101,V2016,3.125,0,4,6,6,5,3,0
35449,GEO3101,V2017,3.7,0,3,9,7,1,0,0
35450,GEO3101,V2005,3.5555555555555554,0,1,4,3,1,0,0
35451,GEO3101,V2006,3.7142857142857144,0,1,4,1,1,0,0
35452,GEO3101,V2018,3.2413793103448274,0,3,10,9,6,0,1
35453,REA2071,V2012,1.2391304347826086,0,1,1,8,6,12,18
35454,REA2071,V2013,1.4285714285714286,0,3,6,16,18,27,35
35455,REA2071,V2014,2.0683760683760686,0,7,16,25,24,20,25
35456,REA2071,V2015,1.8699186991869918,0,3,9,40,19,21,31
35457,REA2071,V2016,0.8888888888888888,0,0,1,5,1,3,17
35458,REA2071,S2016,2.0,0,0,1,1,1,1,1
35459,REA2071,V2017,2.6893939393939394,0,2,40,44,24,5,17
35460,REA2071,S2017,1.8571428571428572,0,0,1,2,1,1,2
35461,REA2071,V2018,2.715909090909091,0,4,16,34,24,5,5
35462,RPR3031,H2010,0.0,14,0,0,0,0,0,0
35463,RPR3031,H2011,0.0,22,0,0,0,0,0,0
35464,RPR3031,H2012,0.0,19,0,0,0,0,0,0
35465,RPR3031,H2013,0.0,20,0,0,0,0,0,0
35466,RPR3031,H2014,0.0,18,0,0,0,0,0,0
35467,RPR3031,H2015,0.0,20,0,0,0,0,0,0
35468,RPR3031,V2016,0.0,3,0,0,0,0,0,0
35469,RPR3031,H2016,0.0,21,0,0,0,0,0,1
35470,RPR3031,H2017,0.0,16,0,0,0,0,0,0
35471,IMT1082,V2007,2.6333333333333333,0,4,6,8,5,1,6
35472,IMT1082,V2008,1.853658536585366,0,1,7,9,6,4,14
35473,IMT1082,V2009,2.5952380952380953,0,5,12,5,7,7,6
35474,IMT1082,V2010,2.8333333333333335,0,6,13,10,9,6,4
35475,IMT1082,V2011,2.515625,0,7,15,12,10,10,10
35476,IMT1082,V2012,2.3950617283950617,0,6,19,16,15,10,15
35477,IMT1082,V2013,3.2135922330097086,0,20,32,22,12,13,4
35478,IMT1082,V2014,2.6774193548387095,0,11,22,31,3,7,19
35479,IMT1082,V2015,1.9894736842105263,0,7,14,22,9,14,29
35480,IMT1082,V2016,2.6129032258064515,0,21,32,42,14,18,28
35481,IMT1082,V2017,2.867132867132867,0,12,34,52,25,8,12
35482,IMT1082,S2017,1.2,0,0,0,1,1,1,2
35483,IMT1082,V2006,2.466666666666667,0,1,11,4,6,1,7
35484,IMT1082,V2018,2.908450704225352,0,23,42,31,13,11,22
35485,IMT2261,H2007,1.930232558139535,0,1,5,12,8,6,11
35486,IMT2261,H2008,1.8936170212765957,0,2,5,12,7,9,12
35487,IMT2261,H2009,2.101449275362319,0,5,7,12,24,8,13
35488,IMT2261,H2010,1.46,0,5,5,9,21,32,28
35489,IMT2261,H2011,2.0693069306930694,0,5,22,18,16,10,30
35490,IMT2261,H2012,1.71875,0,1,2,6,9,6,8
35491,IMT2261,H2013,2.1147540983606556,0,2,11,13,14,8,13
35492,IMT2261,H2014,1.8148148148148149,0,5,6,7,10,8,18
35493,IMT2261,H2015,2.102272727272727,0,8,11,21,15,8,25
35494,IMT2261,V2016,0.9166666666666666,0,0,0,2,2,1,7
35495,IMT2261,H2016,2.462686567164179,0,6,13,16,13,9,10
35496,IMT2261,H2017,2.8607594936708862,0,20,14,10,15,10,10
35497,IMT2261,H2004,1.5,0,2,2,5,4,13,10
35498,IMT2261,H2005,1.5757575757575757,0,1,2,8,3,9,10
35499,IMT2261,H2006,1.8095238095238095,0,0,3,12,11,6,10
35500,MGLU1510,V2018,3.75,0,2,9,4,1,0,0
35501,IMT4461,V2007,0.0,3,0,0,0,0,0,0
35502,IMT4461,V2008,0.0,6,0,0,0,0,0,0
35503,IMT4461,V2009,0.0,3,0,0,0,0,0,0
35504,IMT4461,H2010,0.0,3,0,0,0,0,0,0
35505,IMT4461,V2011,0.0,7,0,0,0,0,0,0
35506,IMT4461,H2011,0.0,3,0,0,0,0,0,0
35507,IMT4461,H2012,0.0,4,0,0,0,0,0,0
35508,IMT4461,H2016,0.0,3,0,0,0,0,0,0
35509,IMT4461,V2006,0.0,3,0,0,0,0,0,0
35510,EUR2102,H2017,3.0,0,2,5,7,7,1,0
35511,SMF1081,V2007,0.0,7,0,0,0,0,0,0
35512,SMF1081,H2007,0.0,19,0,0,0,0,0,0
35513,SMF1081,V2008,0.0,7,0,0,0,0,0,0
35514,SMF1081,H2008,0.0,18,0,0,0,0,0,3
35515,SMF1081,V2009,0.0,9,0,0,0,0,0,0
35516,SMF1081,H2009,0.0,13,0,0,0,0,0,0
35517,SMF1081,V2010,0.0,11,0,0,0,0,0,1
35518,SMF1081,H2010,0.0,24,0,0,0,0,0,1
35519,SMF1081,V2011,0.0,8,0,0,0,0,0,1
35520,SMF1081,H2011,0.0,37,0,0,0,0,0,1
35521,SMF1081,V2012,0.0,6,0,0,0,0,0,0
35522,SMF1081,H2012,0.0,24,0,0,0,0,0,0
35523,SMF1081,V2013,0.0,12,0,0,0,0,0,0
35524,SMF1081,H2013,0.0,30,0,0,0,0,0,1
35525,SMF1081,V2014,0.0,15,0,0,0,0,0,0
35526,SMF1081,H2014,0.0,30,0,0,0,0,0,3
35527,SMF1081,V2015,0.0,9,0,0,0,0,0,5
35528,SMF1081,H2015,0.0,14,0,0,0,0,0,0
35529,SMF1081,V2016,0.0,25,0,0,0,0,0,1
35530,SMF1081,H2016,0.0,16,0,0,0,0,0,1
35531,SMF1081,V2017,0.0,9,0,0,0,0,0,0
35532,SMF1081,H2017,0.0,26,0,0,0,0,0,0
35533,SMF1081,H2004,0.0,4,0,0,0,0,0,0
35534,SMF1081,V2005,0.0,4,0,0,0,0,0,0
35535,SMF1081,H2006,0.0,6,0,0,0,0,0,0
35536,SMF1081,V2018,0.0,15,0,0,0,0,0,0
35537,IMT1112,H2007,3.5185185185185186,0,0,15,11,1,0,0
35538,IMT1112,H2008,3.4074074074074074,0,0,11,16,0,0,0
35539,IMT1112,H2009,3.4814814814814814,0,0,13,14,0,0,0
35540,IMT1112,H2010,3.6923076923076925,0,2,15,8,1,0,0
35541,IMT1112,H2011,3.923076923076923,0,2,20,4,0,0,0
35542,IMT1112,H2012,3.875,0,1,19,4,0,0,0
35543,IMT1112,H2013,3.962962962962963,0,2,22,3,0,0,0
35544,IMT1112,H2014,3.7083333333333335,0,2,13,9,0,0,0
35545,IMT1112,H2015,3.6666666666666665,0,1,12,8,0,0,0
35546,IMT1112,H2016,3.9047619047619047,0,5,10,5,1,0,0
35547,IMT1112,H2017,3.484848484848485,0,3,13,16,0,0,1
35548,IMT1112,H2005,3.4583333333333335,0,2,11,7,4,0,0
35549,IMT1112,H2006,3.5384615384615383,0,3,8,15,0,0,0
35550,MHL4051,H2012,0.0,9,0,0,0,0,0,0
35551,MHL4051,H2014,0.0,3,0,0,0,0,0,0
35552,MHL4051,V2015,0.0,3,0,0,0,0,0,0
35553,MHL4051,V2017,0.0,10,0,0,0,0,0,1
35554,MHL4021,V2011,3.4,0,1,3,5,1,0,0
35555,MHL4021,H2011,2.0,0,1,0,0,0,1,1
35556,MHL4021,V2013,3.142857142857143,0,0,3,2,2,0,0
35557,MHL4021,H2015,2.5833333333333335,0,0,1,5,6,0,0
35558,MHL4021,H2017,2.5714285714285716,0,1,1,1,3,0,1
35559,MHL4031,H2011,0.0,10,0,0,0,0,0,0
35560,MHL4031,H2013,0.0,6,0,0,0,0,0,0
35561,MHL4031,V2016,0.0,3,0,0,0,0,0,6
35562,MHL4031,H2016,0.0,7,0,0,0,0,0,0
35563,MHL4031,V2018,0.0,7,0,0,0,0,0,0
35564,LBAS2002,H2017,2.740740740740741,0,1,7,8,6,5,0
35565,IP506215,H2016,3.789473684210526,0,3,12,3,0,0,1
35566,IP506215,H2017,4.2,0,1,4,0,0,0,0
35567,IP506215,V2018,4.333333333333333,0,1,2,0,0,0,0
35568,HK400114,H2014,2.9,0,0,5,10,4,0,1
35569,HK400114,H2016,3.0,0,0,2,5,2,0,0
35570,YFL4312,V2010,0.0,34,0,0,0,0,0,0
35571,YFL4312,V2011,0.0,24,0,0,0,0,0,0
35572,YFL4312,V2012,0.0,21,0,0,0,0,0,0
35573,YFL4312,V2013,0.0,26,0,0,0,0,0,0
35574,YFL4312,V2014,0.0,43,0,0,0,0,0,0
35575,YFL4312,V2015,0.0,14,0,0,0,0,0,1
35576,YFL4312,V2016,0.0,35,0,0,0,0,0,0
35577,YFL4312,H2016,0.0,1,0,0,0,0,0,3
35578,SM200115,H2016,1.9916666666666667,0,3,17,27,24,27,22
35579,SM200115,V2017,1.0,0,0,0,2,4,12,8
35580,SM200115,H2017,2.210526315789474,0,8,15,34,17,16,24
35581,SM200115,V2018,1.0,0,0,1,6,3,8,18
35582,SP200215,H2016,0.0,30,0,0,0,0,0,0
35583,SP200215,V2017,0.0,29,0,0,0,0,0,0
35584,SP200215,H2017,0.0,26,0,0,0,0,0,1
35585,SP200215,V2018,0.0,28,0,0,0,0,0,0
35586,IP102714,H2015,0.0,37,0,0,0,0,0,0
35587,IP102714,H2016,0.0,34,0,0,0,0,0,0
35588,IP102714,H2017,0.0,23,0,0,0,0,0,0
35589,AS202814,V2016,3.8,0,0,4,1,0,0,0
35590,AS202814,V2017,3.5454545454545454,0,3,3,2,3,0,0
35591,HA401914,H2015,0.0,8,0,0,0,0,0,0
35592,HA401914,H2017,0.0,9,0,0,0,0,0,2
35593,AI201312,V2014,3.5454545454545454,0,11,10,15,8,0,0
35594,AI201312,V2015,3.8518518518518516,0,7,32,15,0,0,0
35595,AI201312,V2016,3.3333333333333335,0,4,10,19,0,3,0
35596,AI201312,V2017,3.683333333333333,0,3,39,16,1,0,1
35597,AI201312,V2018,3.7837837837837838,0,2,25,10,0,0,0
35598,IP204312,V2014,2.1176470588235294,0,3,1,9,10,6,5
35599,IP204312,H2014,2.2,0,1,0,0,2,2,0
35600,IP204312,V2015,2.1714285714285713,0,1,6,8,8,7,5
35601,IP204312,H2015,2.0,0,0,0,2,4,2,0
35602,IP204312,V2016,2.3333333333333335,0,4,5,13,7,5,8
35603,IP204312,H2016,1.2,0,0,0,1,1,1,2
35604,IP204312,V2017,2.9393939393939394,0,5,5,11,9,1,2
35605,IP204312,S2017,2.7142857142857144,0,1,2,1,1,1,1
35606,IP204312,V2018,3.107142857142857,0,10,3,7,2,0,6
35607,IP505614,V2015,3.5217391304347827,0,3,8,10,2,0,0
35608,IP505614,V2016,4.0,0,7,10,3,2,0,0
35609,IP505614,V2017,4.4,0,15,5,5,0,0,0
35610,IP505614,V2018,3.888888888888889,0,2,5,1,1,0,0
35611,IP505714,H2014,3.769230769230769,0,0,10,3,0,0,0
35612,IP505714,H2015,3.9444444444444446,0,3,11,4,0,0,0
35613,IP505714,H2016,4.285714285714286,0,8,5,0,0,0,1
35614,IP505714,H2017,4.222222222222222,0,9,6,2,0,1,0
35615,HI402213,H2014,0.0,16,0,0,0,0,0,1
35616,HI402213,H2015,3.6,0,0,3,2,0,0,0
35617,HI402213,H2017,3.6363636363636362,0,0,7,4,0,0,0
35618,TS301111,V2014,4.296296296296297,0,12,11,4,0,0,0
35619,TS301111,V2015,0.0,39,0,0,0,0,0,0
35620,TS301111,V2016,4.282051282051282,0,20,10,9,0,0,0
35621,TS301111,V2017,4.434782608695652,0,10,13,0,0,0,0
35622,TS301111,V2018,4.529411764705882,0,9,8,0,0,0,0
35623,IB304016,H2016,3.0555555555555554,0,2,5,6,3,1,1
35624,IB304016,H2017,1.9411764705882353,0,1,3,2,3,4,4
35625,FO001416,V2017,3.0980392156862746,0,6,15,15,10,3,2
35626,FO001416,V2018,3.459016393442623,0,18,12,16,10,5,0
35627,AS202513,H2014,3.875,0,1,5,2,0,0,0
35628,TS500213,V2014,4.285714285714286,0,5,0,1,1,0,0
35629,TS500213,V2015,4.333333333333333,0,9,2,4,0,0,0
35630,TS500213,V2016,4.739130434782608,0,17,6,0,0,0,0
35631,TS500213,V2017,5.0,0,8,0,0,0,0,0
35632,TS500213,V2018,4.115384615384615,0,14,6,3,2,0,1
35633,HM501113,H2013,2.25,0,0,1,0,2,1,0
35634,HM501113,H2015,3.6666666666666665,0,0,2,1,0,0,0
35635,BYG3261,H2013,0.0,10,0,0,0,0,0,1
35636,BYG3261,H2014,3.0,0,1,0,6,0,1,0
35637,BYG3261,H2015,2.6666666666666665,0,1,2,2,1,3,0
35638,BYG3261,H2016,2.3333333333333335,0,0,2,6,6,4,0
35639,MEDT4165,V2018,3.4285714285714284,0,1,2,3,1,0,0
35640,HM502213,H2014,3.7777777777777777,0,1,5,3,0,0,0
35641,HM502213,H2015,3.3333333333333335,0,2,3,8,2,0,0
35642,HM502213,H2016,3.3333333333333335,0,1,2,1,2,0,0
35643,HM502213,H2017,3.125,0,2,3,6,5,0,0
35644,AI301212,V2013,4.277777777777778,0,9,5,4,0,0,0
35645,AI301212,V2014,4.0,0,4,5,4,0,0,0
35646,AI301212,V2015,4.235294117647059,0,8,5,4,0,0,0
35647,AI301212,V2016,3.8846153846153846,0,0,23,3,0,0,0
35648,AI301212,V2017,4.071428571428571,0,12,8,6,2,0,0
35649,AI301212,V2018,3.625,0,0,15,9,0,0,0
35650,IP102612,V2013,2.9166666666666665,0,4,7,15,4,4,2
35651,IP102612,V2014,2.925,0,4,7,20,3,3,3
35652,IP102612,V2015,2.6666666666666665,0,5,13,9,9,6,6
35653,IP102612,H2015,2.0,0,0,0,2,1,2,0
35654,IP102612,V2016,3.111111111111111,0,7,5,14,5,5,0
35655,IP102612,V2017,3.1875,0,8,7,8,4,2,3
35656,IP102612,V2018,2.8260869565217392,0,3,5,7,3,3,2
35657,BI1006,H2017,2.605769230769231,0,1,19,45,23,9,7
35658,BI1006,V2018,1.0,0,0,0,0,0,3,0
35659,BI1007,H2017,2.702970297029703,0,4,12,46,30,7,2
35660,BI1007,V2018,3.25,0,0,1,3,0,0,0
35661,VPK3002,H2009,0.0,34,0,0,0,0,0,1
35662,VPK3002,V2010,0.0,5,0,0,0,0,0,0
35663,VPK3002,H2010,0.0,36,0,0,0,0,0,0
35664,VPK3002,H2011,0.0,41,0,0,0,0,0,0
35665,VPK3002,V2012,0.0,18,0,0,0,0,0,0
35666,VPK3002,H2012,0.0,48,0,0,0,0,0,1
35667,VPK3002,H2013,0.0,30,0,0,0,0,0,2
35668,VPK3002,H2014,0.0,40,0,0,0,0,0,0
35669,VPK3002,H2015,0.0,53,0,0,0,0,0,0
35670,VPK3002,H2016,0.0,40,0,0,0,0,0,2
35671,VPK3002,H2017,0.0,47,0,0,0,0,0,2
35672,VPK3002,V2018,0.0,3,0,0,0,0,0,0
35673,MGLU1110,V2018,3.875,0,3,8,5,0,0,0
35674,MGLU1112,H2017,3.074626865671642,0,9,19,18,14,3,4
35675,MGLU1112,V2018,1.5,0,0,1,0,1,0,2
35676,FM3003,V2017,3.2,0,1,3,4,1,1,0
35677,FVP3006,H2016,3.3636363636363638,0,1,3,6,1,0,0
35678,FVP3006,H2017,3.5714285714285716,0,0,4,3,0,0,0
35679,KUH2203,V2017,3.8333333333333335,0,2,2,1,1,0,0
35680,KUH2203,V2018,3.0,0,0,1,1,1,0,0
35681,RAD1051,H2014,2.1333333333333333,0,2,2,9,7,5,5
35682,RAD1051,V2015,0.7142857142857143,0,0,0,0,2,1,4
35683,RAD1051,H2015,1.9333333333333333,0,2,5,6,4,2,11
35684,RAD1051,V2016,0.5652173913043478,0,0,1,1,1,4,16
35685,RAD1051,H2016,1.5348837209302326,0,2,4,6,7,8,16
35686,RAD1051,V2017,0.375,0,0,0,0,2,2,12
35687,RAD1051,H2017,2.0,0,2,2,8,12,6,6
35688,SPL1092D,V2015,3.216666666666667,0,5,18,27,6,3,1
35689,SPL1092D,V2016,2.6557377049180326,0,0,11,29,13,5,3
35690,SPL1092D,V2017,2.1923076923076925,0,0,6,19,14,5,8
35691,SPL1092D,V2018,2.783333333333333,0,2,9,31,13,2,3
35692,MUSV3121,V2017,3.375,0,2,4,9,0,1,0
35693,MUSV3123,V2017,2.7333333333333334,0,3,5,11,4,6,1
35694,MV3015,H2016,3.25,0,0,3,4,1,0,0
35695,MV3015,H2017,3.142857142857143,0,0,2,4,1,0,0
35696,SPRÅK3100,H2016,3.2777777777777777,0,3,5,6,3,0,1
35697,SPRÅK3100,H2017,4.052631578947368,0,8,5,5,1,0,0
35698,TTM4502,H2016,0.0,34,0,0,0,0,0,1
35699,TTM4502,V2017,0.0,3,0,0,0,0,0,0
35700,TTM4502,H2017,0.0,40,0,0,0,0,0,0
35701,TTM4502,V2018,0.0,10,0,0,0,0,0,0
35702,LTOT2001,V2017,3.142857142857143,0,0,3,2,2,0,0
35703,LTOT2001,V2018,2.3846153846153846,0,2,2,3,2,0,4
35704,TR100410,V2011,2.25,0,2,1,16,6,7,4
35705,TR100410,V2012,2.627906976744186,0,7,4,14,8,4,6
35706,TR100410,H2012,0.75,0,0,0,0,1,1,2
35707,TR100410,V2013,3.2439024390243905,0,10,10,9,5,6,1
35708,TR100410,V2014,2.282051282051282,0,3,5,10,7,10,4
35709,TR100410,V2015,2.425,0,2,6,12,11,5,4
35710,TR100410,H2015,0.6666666666666666,0,0,0,0,0,2,1
35711,TR100410,V2016,2.142857142857143,0,3,7,6,3,8,8
35712,TR100410,H2016,0.6666666666666666,0,0,0,0,0,2,1
35713,TR100410,V2017,1.3421052631578947,0,2,2,8,1,7,18
35714,TR100410,S2017,0.5555555555555556,0,0,0,0,0,5,4
35715,TR100410,V2018,2.3404255319148937,0,1,6,19,8,8,5
35716,TDAT3019,H2014,2.8,0,0,4,1,4,1,0
35717,TDAT3019,H2015,3.2941176470588234,0,2,6,6,1,2,0
35718,TDAT3019,H2016,3.6470588235294117,0,2,7,8,0,0,0
35719,TDAT3019,H2017,3.727272727272727,0,2,6,2,0,1,0
35720,LGU14025,V2015,3.8,0,1,2,2,0,0,0
35721,LGU14025,V2017,4.333333333333333,0,1,2,0,0,0,0
35722,BIM1023,H2015,3.347826086956522,0,4,12,3,0,0,4
35723,BIM1023,H2016,3.739130434782609,0,1,16,5,1,0,0
35724,BIM1023,H2017,3.7857142857142856,0,1,11,0,2,0,0
35725,IMT4123,V2017,2.3076923076923075,0,1,5,6,6,5,3
35726,IMT4123,V2018,2.2941176470588234,0,1,4,12,10,1,6
35727,LYFE3002,H2016,3.5,0,0,4,1,1,0,0
35728,LYFE3002,V2018,2.909090909090909,0,2,2,2,3,2,0
35729,FY3900,V2007,4.133333333333334,0,5,8,1,1,0,0
35730,FY3900,V2008,4.2727272727272725,0,4,6,1,0,0,0
35731,FY3900,V2009,3.8333333333333335,0,1,3,2,0,0,0
35732,FY3900,V2010,4.090909090909091,0,6,1,3,1,0,0
35733,FY3900,H2010,4.2,0,2,2,1,0,0,0
35734,FY3900,V2011,3.9285714285714284,0,3,7,4,0,0,0
35735,FY3900,V2012,4.222222222222222,0,4,3,2,0,0,0
35736,FY3900,V2013,3.6666666666666665,0,6,4,2,1,1,1
35737,FY3900,H2013,3.5,0,2,0,1,0,1,0
35738,FY3900,V2014,4.1,0,6,10,4,0,0,0
35739,FY3900,H2014,4.0,0,1,1,1,0,0,0
35740,FY3900,V2015,4.238095238095238,0,9,8,4,0,0,0
35741,FY3900,V2016,3.8333333333333335,0,3,5,3,1,0,0
35742,FY3900,H2016,3.6666666666666665,0,0,2,1,0,0,0
35743,FY3900,V2017,4.25,0,4,3,0,1,0,0
35744,FY3900,V2018,3.8,0,4,3,0,3,0,0
35745,TFY4350,H2016,3.4594594594594597,0,7,11,13,4,2,0
35746,TFY4350,H2017,3.6511627906976742,0,10,17,11,1,4,0
35747,TMT4178,V2017,2.68,0,2,3,9,8,2,1
35748,TMT4178,V2018,4.085714285714285,0,11,16,8,0,0,0
35749,SOS3602,H2016,3.857142857142857,0,3,6,5,0,0,0
35750,SOS3602,H2017,3.4444444444444446,0,1,5,2,0,0,1
35751,MGE4041,H2013,0.0,14,0,0,0,0,0,0
35752,MGE4041,H2015,0.0,10,0,0,0,0,0,0
35753,MGE4041,H2017,0.0,11,0,0,0,0,0,0
35754,MGE4901,V2015,3.0,0,1,1,4,3,0,0
35755,MGE4901,V2017,3.5,0,0,2,2,0,0,0
35756,ELE3343,H2015,2.1818181818181817,0,0,0,3,7,1,0
35757,ELE3343,H2016,1.0588235294117647,0,0,1,0,5,4,7
35758,ELE3343,S2017,0.75,0,0,0,0,1,1,2
35759,ELE3343,H2017,2.0,0,1,3,8,1,9,4
35760,SMF3012,H2015,2.6825396825396823,0,4,11,25,15,0,8
35761,SMF3012,V2016,2.0,0,0,0,0,3,0,0
35762,SMF3012,H2016,3.7903225806451615,0,6,40,15,0,0,1
35763,SMF3012,H2017,3.5084745762711864,0,3,26,28,2,0,0
35764,IE500417,H2017,4.571428571428571,0,5,1,1,0,0,0
35765,LTOT201P,V2015,0.0,16,0,0,0,0,0,0
35766,LTOT201P,V2016,0.0,17,0,0,0,0,0,0
35767,LTOT201P,V2017,0.0,8,0,0,0,0,0,0
35768,LTOT201P,V2018,0.0,12,0,0,0,0,0,0
35769,LTOT301P,V2016,0.0,17,0,0,0,0,0,0
35770,LTOT301P,V2017,0.0,16,0,0,0,0,0,1
35771,LTOT301P,V2018,0.0,6,0,0,0,0,0,2
35772,LGU52008,V2015,2.694915254237288,0,2,11,26,11,5,4
35773,LGU52008,H2015,2.875,0,0,1,5,2,0,0
35774,LGU52008,V2016,3.016949152542373,0,4,14,23,15,3,0
35775,LGU52008,V2017,3.4727272727272727,0,8,26,14,2,1,4
35776,LGU52008,V2018,2.840909090909091,0,0,13,17,11,0,3
35777,HSYK307P,H2015,0.0,51,0,0,0,0,0,1
35778,HSYK307P,V2016,0.0,46,0,0,0,0,0,0
35779,HSYK307P,H2016,0.0,48,0,0,0,0,0,0
35780,HSYK307P,V2017,0.0,42,0,0,0,0,0,1
35781,HSYK307P,H2017,0.0,54,0,0,0,0,0,0
35782,HSYK307P,V2018,0.0,41,0,0,0,0,0,1
35783,ENE2002,H2017,2.272727272727273,0,0,1,3,6,0,1
35784,IMT1362,H2016,3.2941176470588234,0,1,35,22,6,1,3
35785,IMT1362,H2017,3.467391304347826,0,3,55,24,5,2,3
35786,SOS3608,H2016,3.4545454545454546,0,2,4,3,1,1,0
35787,SOS3608,H2017,2.6666666666666665,0,1,1,1,1,2,0
35788,BK3105,H2016,0.0,10,0,0,0,0,0,0
35789,BK3105,H2017,0.0,9,0,0,0,0,0,0
35790,BK3180,H2016,0.0,11,0,0,0,0,0,8
35791,BK3180,H2017,0.0,5,0,0,0,0,0,1
35792,BK3183,H2017,0.0,7,0,0,0,0,0,0
35793,BK3280,V2017,0.0,10,0,0,0,0,0,0
35794,BK3280,H2017,0.0,4,0,0,0,0,0,0
35795,BK3280,V2018,0.0,6,0,0,0,0,0,0
35796,SMF3081F,H2015,2.3636363636363638,0,1,0,8,10,3,0
35797,SMF3081F,H2016,3.0454545454545454,0,4,4,5,7,2,0
35798,SMF3081F,H2017,2.0434782608695654,0,1,2,6,6,4,4
35799,SMF3082,H2015,3.707317073170732,0,13,13,8,4,3,0
35800,SMF3082,H2016,3.4489795918367347,0,10,17,11,8,2,1
